rank,symbol,sector,date,price_vnd,score,p_LogReg,p_RandomForest,p_GradBoost,p_XGBoost,p_LSTM,tp_price_vnd,sl_price_vnd,time_stop_days,rsi_14,trend_up,vol_ratio
24,NLG,RealEstate,2026-08-27,24400,0.4273,0.5337,0.5317,0.3653,0.3613,0.34437665,26352,23180,25,59.37304298029964,True,0.6342669694675751
25,VCB,Bank,2026-08-27,60100,0.4189,0.4773,0.4836,0.3401,0.3601,0.43359473,64908,57095,25,58.2926599960317,True,0.9583218138366815
26,VNM,Retail/Consumer,2026-08-27,62500,0.418,0.4816,0.4812,0.3167,0.2976,0.512745,67500,59375,25,58.82760824354286,True,0.6034122733050438
27,VPB,Bank,2026-08-27,27400,0.4141,0.5287,0.4874,0.3294,0.3176,0.40738207,29592,26030,25,68.6262985450668,True,2.003019634308046
28,TCB,Bank,2026-08-27,34100,0.4116,0.5252,0.527,0.3604,0.3619,0.28331518,36828,32395,25,69.54782726852939,True,1.8932657203637817
29,MSN,Retail/Consumer,2026-08-27,70200,0.4091,0.5002,0.4832,0.3388,0.346,0.37722144,75816,66690,25,60.966621806948595,True,1.1666533287741991
30,HPG,Materials,2026-08-27,22200,0.3949,0.464,0.4754,0.3352,0.3371,0.3630216,23976,21090,25,54.95433303999768,True,0.8936006144757818
31,HCM,Securities,2026-08-27,26500,0.3931,0.4906,0.4982,0.3414,0.3299,0.3056457,28620,25175,25,61.447963710123666,True,0.5901864707140114
32,REE,Utilities,2026-08-27,45800,0.3915,0.4326,0.417,0.2829,0.2784,0.54655147,49464,43510,25,45.30416053127967,False,0.5501360579144632
33,STB,Bank,2026-08-27,73500,0.3902,0.4612,0.4872,0.363,0.3738,0.265938,79380,69825,25,50.013091440796885,True,0.9084975983115199
34,SAB,Retail/Consumer,2026-08-27,45750,0.3794,0.4316,0.4744,0.3088,0.3018,0.38038427,49410,43462,25,52.885734995318856,True,0.4587467626121029
35,HSG,Materials,2026-08-27,10950,0.3727,0.481,0.4521,0.3216,0.3113,0.29735664,11826,10402,25,52.47632628298279,False,1.8073824646266676
36,ACB,Bank,2026-08-27,22600,0.3674,0.4315,0.4779,0.3352,0.3568,0.23554751,24408,21470,25,53.908982339615015,True,0.7955042442131545
37,POW,Utilities,2026-08-27,13150,0.3668,0.427,0.3599,0.2568,0.2526,0.5377607,14202,12492,25,39.484157539362386,False,1.2656005421581975
38,TPB,Bank,2026-08-27,14700,0.3317,0.438,0.4442,0.2996,0.2968,0.17982411,15876,13965,25,50.68202895302628,False,0.540918400781151
